filename,ai2d_category,ai2d_rst_category,umap_1,umap_2
641.png_B0.png,partsOfTheEarth,cut-out,4.9410653,1.5266539
2762.png_B0.png,moonPhaseEquinox,cycle,-1.1535047,3.4226356
2762.png_B1.png,moonPhaseEquinox,cycle,-1.5606958,-5.205822
2762.png_B2.png,moonPhaseEquinox,cycle,-1.898281,-5.15042
2762.png_B3.png,moonPhaseEquinox,cycle,-2.0712569,-5.381708
2762.png_B4.png,moonPhaseEquinox,cycle,-2.0052814,-5.2022014
172.png_B0.png,moonPhaseEquinox,cycle,15.853637,3.2352173
172.png_B1.png,moonPhaseEquinox,cycle,3.967387,0.038740207
172.png_B2.png,moonPhaseEquinox,cycle,4.13473,0.36814073
172.png_B3.png,moonPhaseEquinox,cycle,15.17793,1.8259867
172.png_B4.png,moonPhaseEquinox,cycle,-0.6363109,-4.9075685
3299.png_B0.png,partsOfA,cross-section,4.976504,-8.634925
3431.png_B0.png,partsOfA,cross-section,0.5630826,5.794635
3657.png_B0.png,partsOfA,cross-section,5.5017643,0.6458125
1537.png_B0.png,circuits,diagrammatic,12.765709,-2.928905
1537.png_B1.png,circuits,diagrammatic,13.18739,-2.8993757
1537.png_B2.png,circuits,diagrammatic,12.764668,-2.8128803
1537.png_B3.png,circuits,diagrammatic,13.231693,-0.36241218
4820.png_B0.png,typesOf,illustration,12.325972,-1.4697806
4820.png_B1.png,typesOf,illustration,12.010314,-1.9090171
4820.png_B2.png,typesOf,illustration,12.277923,-1.8562132
4820.png_B3.png,typesOf,illustration,10.750479,0.3332828
4820.png_B4.png,typesOf,illustration,13.34855,-2.7699513
4820.png_B5.png,typesOf,illustration,11.52264,-1.7075213
4820.png_B6.png,typesOf,illustration,12.689568,-2.343566
4820.png_B7.png,typesOf,illustration,10.095842,1.0857636
4820.png_B8.png,typesOf,illustration,11.5252695,-1.1547977
255.png_B0.png,foodChainsWebs,network,4.409351,-3.2105913
255.png_B1.png,foodChainsWebs,network,3.5897267,-4.93563
255.png_B10.png,foodChainsWebs,network,2.6611946,-0.6933758
255.png_B2.png,foodChainsWebs,network,6.658215,-3.2611318
255.png_B3.png,foodChainsWebs,network,7.239152,-3.7283316
255.png_B4.png,foodChainsWebs,network,6.993758,-4.962341
255.png_B5.png,foodChainsWebs,network,6.621767,-4.2101192
255.png_B6.png,foodChainsWebs,network,6.7224956,-3.9330552
255.png_B7.png,foodChainsWebs,network,7.3710313,-2.4453094
255.png_B8.png,foodChainsWebs,network,7.626317,-2.6091743
255.png_B9.png,foodChainsWebs,network,6.1676855,-3.593935
2377.png_B0.png,lifeCycles,cycle,1.6682132,1.0181166
2377.png_B1.png,lifeCycles,cycle,2.0562394,1.1379505
2377.png_B2.png,lifeCycles,cycle,4.6407,3.9067478
2377.png_B3.png,lifeCycles,cycle,3.3100145,1.914552
4383.png_B0.png,typesOf,table,1.6608977,-2.456935
4383.png_B1.png,typesOf,table,4.074886,-1.6749723
4383.png_B2.png,typesOf,table,7.710647,2.627919
4383.png_B3.png,typesOf,table,7.914148,2.3215837
4383.png_B4.png,typesOf,table,5.0594025,6.6512723
4383.png_B5.png,typesOf,table,4.557291,-1.3815069
4383.png_B6.png,typesOf,table,1.0918224,-0.6502415
4383.png_B7.png,typesOf,table,6.3489156,1.1189623
4383.png_B8.png,typesOf,table,5.320222,6.6954093
793.png_B0.png,typesOf,illustration,9.252776,0.71674675
793.png_B1.png,typesOf,illustration,9.204082,-1.1540089
793.png_B2.png,typesOf,illustration,11.783763,-4.3461075
2846.png_B0.png,partsOfA,mixed,7.436788,-1.0510039
2846.png_B1.png,partsOfA,mixed,11.047025,-1.0744836
2846.png_B2.png,partsOfA,mixed,0.53273153,1.3483934
2846.png_B3.png,partsOfA,mixed,1.2384747,1.336119
1718.png_B0.png,faultsEarthquakes,cut-out,1.6242435,-3.3203313
3972.png_B0.png,partsOfA,mixed,12.439997,-1.5537369
3972.png_B1.png,partsOfA,mixed,13.180989,2.531328
3785.png_B0.png,partsOfA,cross-section,14.909486,-0.12852095
4644.png_B0.png,typesOf,vertical,13.521767,0.45125246
4644.png_B1.png,typesOf,vertical,12.967317,0.9678433
4644.png_B2.png,typesOf,vertical,12.890662,0.3632824
608.png_B0.png,lifeCycles,cycle,-0.06500169,-4.965047
608.png_B1.png,lifeCycles,cycle,1.5118618,-3.5596375
608.png_B2.png,lifeCycles,cycle,3.9825814,2.564289
608.png_B3.png,lifeCycles,cycle,0.8978561,1.46644
2939.png_B0.png,partsOfA,cross-section,2.6194506,5.659527
3761.png_B0.png,partsOfA,mixed,4.9283514,-7.9277062
3761.png_B1.png,partsOfA,mixed,4.404132,-1.9400742
4857.png_B0.png,volcano,cut-out,1.2008091,-1.9182286
1667.png_B0.png,eclipses,diagrammatic,15.395136,1.2601266
1667.png_B1.png,eclipses,diagrammatic,12.614469,-3.403159
1667.png_B2.png,eclipses,diagrammatic,10.185883,-2.630719
1667.png_B3.png,eclipses,diagrammatic,4.083546,2.0357864
1667.png_B4.png,eclipses,diagrammatic,1.1483301,-1.7957319
1667.png_B5.png,eclipses,diagrammatic,0.60956043,-2.1403174
1667.png_B6.png,eclipses,diagrammatic,6.739094,-0.28005305
1667.png_B7.png,eclipses,diagrammatic,10.459293,-6.7982554
1667.png_B8.png,eclipses,diagrammatic,10.939444,-5.685231
2301.png_B0.png,typesOf,table,5.396753,-2.203863
2301.png_B1.png,typesOf,table,4.154901,-1.1473172
2301.png_B2.png,typesOf,table,4.400029,-1.887736
2301.png_B3.png,typesOf,table,3.138439,-6.7214127
2301.png_B4.png,typesOf,table,5.1676397,-2.018148
2301.png_B5.png,typesOf,table,4.5852027,-8.221722
2167.png_B0.png,lifeCycles,cycle,6.2399096,-4.0786896
2167.png_B1.png,lifeCycles,cycle,7.684679,0.5557828
2167.png_B2.png,lifeCycles,cycle,7.8832073,-3.659124
2167.png_B3.png,lifeCycles,cycle,10.536526,-4.4516234
4008.png_B0.png,partsOfTheEarth,cross-section,4.768146,-0.4576227
776.png_B0.png,moonPhaseEquinox,horizontal,7.994733,1.3390441
776.png_B1.png,moonPhaseEquinox,horizontal,8.201105,1.6743321
776.png_B2.png,moonPhaseEquinox,horizontal,8.504861,1.5086151
776.png_B3.png,moonPhaseEquinox,horizontal,14.827986,6.017475
776.png_B4.png,moonPhaseEquinox,horizontal,14.995941,6.613158
776.png_B5.png,moonPhaseEquinox,horizontal,14.884267,5.7974815
776.png_B6.png,moonPhaseEquinox,horizontal,8.631364,1.3628231
776.png_B7.png,moonPhaseEquinox,horizontal,8.531033,1.6958088
2654.png_B0.png,moonPhaseEquinox,cycle,-1.4414169,1.2835162
2654.png_B1.png,moonPhaseEquinox,cycle,-1.9019701,1.6293851
2654.png_B2.png,moonPhaseEquinox,cycle,0.90266985,-2.6753042
2654.png_B3.png,moonPhaseEquinox,cycle,-1.6004531,1.3290219
2654.png_B4.png,moonPhaseEquinox,cycle,-1.4052091,1.7234848
2432.png_B0.png,lifeCycles,cycle,12.883488,1.6878393
2432.png_B1.png,lifeCycles,cycle,13.813172,2.1804776
2432.png_B2.png,lifeCycles,cycle,14.102372,1.0872993
82.png_B0.png,moonPhaseEquinox,illustration,4.835637,5.779707
1333.png_B0.png,rockCycle,cycle,7.6064515,2.6708899
1333.png_B1.png,rockCycle,cycle,5.6777406,-0.048190575
1333.png_B2.png,rockCycle,cycle,1.4417901,-1.961688
1333.png_B3.png,rockCycle,cycle,1.7486908,-1.5150695
1333.png_B4.png,rockCycle,cycle,10.182539,-1.6573049
1333.png_B5.png,rockCycle,cycle,6.671265,1.8923305
4366.png_B0.png,typesOf,illustration,8.555225,-1.3917887
4366.png_B1.png,typesOf,illustration,6.229498,-2.1181414
4366.png_B2.png,typesOf,illustration,7.2252674,-3.02612
4366.png_B3.png,typesOf,illustration,7.5251966,-4.4086256
4366.png_B4.png,typesOf,illustration,7.2164893,-3.1506958
4366.png_B5.png,typesOf,illustration,7.074705,-1.1759876
4366.png_B6.png,typesOf,illustration,6.708505,-5.333384
4366.png_B7.png,typesOf,illustration,7.3560777,-2.914495
4366.png_B8.png,typesOf,illustration,7.736254,-3.1490567
4366.png_B9.png,typesOf,illustration,7.721403,-1.6472267
4100.png_B0.png,photosynthesisRespiration,illustration,1.3438044,-3.3886597
4100.png_B1.png,photosynthesisRespiration,illustration,3.3664088,-0.72456604
1803.png_B0.png,foodChainsWebs,network,6.550265,1.669402
1803.png_B1.png,foodChainsWebs,network,0.5737838,-3.1243224
1803.png_B2.png,foodChainsWebs,network,7.101225,-2.7154098
1803.png_B3.png,foodChainsWebs,network,5.5119624,2.1619291
1803.png_B4.png,foodChainsWebs,network,5.612896,2.6007564
1803.png_B5.png,foodChainsWebs,network,0.32467413,-2.836632
1803.png_B6.png,foodChainsWebs,network,5.495188,0.9823887
8.png_B0.png,typesOf,illustration,11.060902,2.7954907
8.png_B1.png,typesOf,illustration,9.485559,4.6101055
8.png_B2.png,typesOf,illustration,10.483868,2.8670921
8.png_B3.png,typesOf,illustration,9.31017,5.191427
8.png_B4.png,typesOf,illustration,9.8654175,4.1734157
4515.png_B0.png,typesOf,illustration,9.22235,-1.5722628
4515.png_B1.png,typesOf,illustration,12.334517,-0.24929486
3844.png_B0.png,partsOfA,illustration,1.5525173,-0.5276509
3180.png_B0.png,partsOfA,cross-section,-1.1223351,-3.1444008
3180.png_B1.png,partsOfA,cross-section,3.4563553,1.1596894
3180.png_B2.png,partsOfA,cross-section,5.3320985,-4.0639167
1449.png_B0.png,moonPhaseEquinox,cycle,1.7809536,5.233707
1449.png_B1.png,moonPhaseEquinox,cycle,3.8520331,-2.6712766
1449.png_B2.png,moonPhaseEquinox,cycle,6.454169,-3.7351537
1449.png_B3.png,moonPhaseEquinox,cycle,4.452592,-3.2453
1449.png_B4.png,moonPhaseEquinox,cycle,4.4068017,-3.7520092
1449.png_B5.png,moonPhaseEquinox,cycle,-1.7556586,-3.1386232
1449.png_B6.png,moonPhaseEquinox,cycle,-0.755011,-3.6843963
3728.png_B0.png,partsOfA,cross-section,15.453269,4.927933
852.png_B0.png,lifeCycles,cycle,8.96413,-2.0080025
852.png_B1.png,lifeCycles,cycle,14.995779,-0.88751984
852.png_B2.png,lifeCycles,cycle,8.003663,-6.582565
852.png_B3.png,lifeCycles,cycle,6.8441157,-5.963276
852.png_B4.png,lifeCycles,cycle,3.8822339,-1.0261426
852.png_B5.png,lifeCycles,cycle,8.581702,-3.6037867
1015.png_B0.png,partsOfA,cross-section,10.450224,-5.186495
363.png_B0.png,other,mixed,15.285485,0.30438992
363.png_B1.png,other,mixed,8.109815,-1.3785233
363.png_B2.png,other,mixed,7.0807376,-1.1289214
2240.png_B0.png,lifeCycles,mixed,-0.5441423,-1.703813
2240.png_B1.png,lifeCycles,mixed,-0.6360419,-2.5698247
2240.png_B2.png,lifeCycles,mixed,3.804485,-4.2646585
2240.png_B3.png,lifeCycles,mixed,3.2944088,-4.2395716
2240.png_B4.png,lifeCycles,mixed,2.47599,5.304367
2240.png_B5.png,lifeCycles,mixed,2.5316205,5.48873
2240.png_B6.png,lifeCycles,mixed,2.1224527,4.456312
2240.png_B7.png,lifeCycles,mixed,2.5705075,5.3351984
2240.png_B8.png,lifeCycles,mixed,-0.2668675,-1.5990088
2240.png_B9.png,lifeCycles,mixed,4.462349,-2.2619398
1541.png_B0.png,circuits,diagrammatic,13.143741,3.9358735
1541.png_B1.png,circuits,diagrammatic,12.622132,2.9960754
1541.png_B2.png,circuits,diagrammatic,13.447001,4.2366085
1541.png_B3.png,circuits,diagrammatic,12.93974,3.0792465
1541.png_B4.png,circuits,diagrammatic,12.364526,2.5642834
1541.png_B5.png,circuits,diagrammatic,12.70494,3.6557229
1541.png_B6.png,circuits,diagrammatic,13.22324,4.284631
1541.png_B7.png,circuits,diagrammatic,12.483844,2.9572153
1541.png_B8.png,circuits,diagrammatic,12.508736,2.8153427
1541.png_B9.png,circuits,diagrammatic,12.688971,2.862209
1727.png_B0.png,faultsEarthquakes,cut-out,0.34216407,-3.2533917
3446.png_B0.png,partsOfA,cross-section,5.7179494,-5.842574
3447.png_B0.png,partsOfA,photograph,3.3370936,-0.7989313
4586.png_B0.png,typesOf,table,8.619445,0.68022597
4586.png_B1.png,typesOf,table,6.7033873,-4.2193456
4586.png_B2.png,typesOf,table,8.933518,-3.4112124
4586.png_B3.png,typesOf,table,9.624003,-3.328322
4586.png_B4.png,typesOf,table,7.572487,-4.614474
4586.png_B5.png,typesOf,table,7.489616,-1.4997429
3621.png_B0.png,partsOfA,cross-section,6.00873,-1.5601697
4740.png_B0.png,typesOf,illustration,5.181133,1.6297154
4740.png_B1.png,typesOf,illustration,5.350969,1.3664931
4740.png_B2.png,typesOf,illustration,5.275274,1.5193719
4740.png_B3.png,typesOf,illustration,5.337493,1.2924452
4740.png_B4.png,typesOf,illustration,4.5424957,2.2493484
3681.png_B0.png,partsOfA,cross-section,4.8273897,-4.0444803
2449.png_B0.png,lifeCycles,cycle,11.768104,-1.6320562
2449.png_B1.png,lifeCycles,cycle,13.882947,-0.30721918
2449.png_B2.png,lifeCycles,cycle,12.626507,-0.89372647
2449.png_B3.png,lifeCycles,cycle,12.592625,-0.6082261
4741.png_B0.png,typesOf,table,-0.08402529,-0.2507465
4741.png_B1.png,typesOf,table,0.51290435,1.3004911
4741.png_B2.png,typesOf,table,-0.06094393,1.4626842
4741.png_B3.png,typesOf,table,0.4667036,1.6714064
4741.png_B4.png,typesOf,table,0.6970694,-0.0871559
4741.png_B5.png,typesOf,table,1.9158288,0.19055459
2087.png_B0.png,foodChainsWebs,mixed,5.7103314,-0.16428988
2087.png_B1.png,foodChainsWebs,mixed,5.0053163,-3.7765837
2087.png_B2.png,foodChainsWebs,mixed,2.7558885,0.90318763
2087.png_B3.png,foodChainsWebs,mixed,4.725454,-2.5031598
2087.png_B4.png,foodChainsWebs,mixed,4.618963,-2.4570353
2087.png_B5.png,foodChainsWebs,mixed,3.6410093,-0.913296
3028.png_B0.png,partsOfA,cross-section,12.227511,-2.0735562
2086.png_B0.png,foodChainsWebs,table,0.34946585,-6.025507
2086.png_B1.png,foodChainsWebs,table,-0.38054913,2.1863568
2086.png_B2.png,foodChainsWebs,table,1.9694878,-6.850566
2086.png_B3.png,foodChainsWebs,table,1.667451,-6.7183285
2086.png_B4.png,foodChainsWebs,table,1.9348572,-6.532403
2086.png_B5.png,foodChainsWebs,table,1.5874221,-6.8737373
2086.png_B6.png,foodChainsWebs,table,1.928769,-6.814048
2086.png_B7.png,foodChainsWebs,table,2.2518048,-7.070937
697.png_B0.png,eclipses,illustration,-1.362641,-3.3969069
697.png_B1.png,eclipses,illustration,-1.2596407,-3.4307554
697.png_B2.png,eclipses,illustration,4.412152,2.0311265
697.png_B3.png,eclipses,illustration,1.0830674,2.0164216
697.png_B4.png,eclipses,illustration,0.82824594,6.605109
4215.png_B0.png,rockCycle,network,8.688625,-3.9235818
2541.png_B0.png,moonPhaseEquinox,table,14.055894,7.7077913
2541.png_B1.png,moonPhaseEquinox,table,14.253548,7.3933434
2541.png_B2.png,moonPhaseEquinox,table,15.375869,3.380252
2541.png_B3.png,moonPhaseEquinox,table,15.510236,5.9826174
4649.png_B0.png,typesOf,horizontal,14.477224,4.3533216
4649.png_B1.png,typesOf,horizontal,13.370869,3.2140453
4649.png_B2.png,typesOf,horizontal,12.440596,3.0354924
4649.png_B3.png,typesOf,horizontal,11.333482,3.8540094
463.png_B0.png,typesOf,illustration,1.2648579,1.1625347
463.png_B1.png,typesOf,illustration,0.57532495,2.4253268
1026.png_B0.png,typesOf,horizontal,11.1931715,2.090111
1026.png_B1.png,typesOf,horizontal,9.937916,2.9164522
1026.png_B2.png,typesOf,horizontal,12.22375,1.7576908
1026.png_B3.png,typesOf,horizontal,10.463655,2.439134
1241.png_B0.png,moonPhaseEquinox,table,4.5479336,8.047125
1241.png_B1.png,moonPhaseEquinox,table,3.9846234,3.9773
1241.png_B2.png,moonPhaseEquinox,table,0.25410035,3.3775764
1241.png_B3.png,moonPhaseEquinox,table,4.410549,5.576281
1241.png_B4.png,moonPhaseEquinox,table,-1.7686936,1.6093323
1241.png_B5.png,moonPhaseEquinox,table,3.5885699,4.5140395
1241.png_B6.png,moonPhaseEquinox,table,-0.9979898,0.15312906
1241.png_B7.png,moonPhaseEquinox,table,3.4950879,4.0509334
1572.png_B0.png,circuits,diagrammatic,6.481172,-0.3870019
1572.png_B1.png,circuits,diagrammatic,1.9527155,-6.6811714
968.png_B0.png,typesOf,illustration,5.781406,-6.7008924
968.png_B1.png,typesOf,illustration,6.024655,-6.8498125
968.png_B2.png,typesOf,illustration,7.5835385,-6.999426
968.png_B3.png,typesOf,illustration,5.971645,-6.9943275
968.png_B4.png,typesOf,illustration,5.14524,-6.6213994
968.png_B5.png,typesOf,illustration,6.0219374,-6.936557
968.png_B6.png,typesOf,illustration,5.9438386,-7.196665
968.png_B7.png,typesOf,illustration,6.4259543,-6.6649594
968.png_B8.png,typesOf,illustration,7.1268473,-6.9737315
968.png_B9.png,typesOf,illustration,5.462889,-6.7794294
1573.png_B0.png,circuits,illustration,5.9719,0.9195517
1573.png_B1.png,circuits,illustration,0.6548329,5.820844
1573.png_B2.png,circuits,illustration,1.0070053,5.7453513
2273.png_B0.png,lifeCycles,cycle,9.098061,4.2099047
2273.png_B1.png,lifeCycles,cycle,9.522151,2.81657
2273.png_B2.png,lifeCycles,cycle,9.431568,3.5264168
2273.png_B3.png,lifeCycles,cycle,8.674951,5.458057
2273.png_B4.png,lifeCycles,cycle,9.555331,3.616475
2273.png_B5.png,lifeCycles,cycle,9.825695,2.361495
2273.png_B6.png,lifeCycles,cycle,9.266576,3.9635782
2273.png_B7.png,lifeCycles,cycle,9.493992,3.6010544
2015.png_B0.png,foodChainsWebs,network,1.1900222,2.977265
2015.png_B1.png,foodChainsWebs,network,1.0051646,3.249041
2015.png_B2.png,foodChainsWebs,network,1.3629652,3.2396102
2015.png_B3.png,foodChainsWebs,network,5.021531,5.790172
2015.png_B4.png,foodChainsWebs,network,6.1901364,4.5807614
2015.png_B5.png,foodChainsWebs,network,1.350853,-3.5528216
351.png_B0.png,lifeCycles,cycle,5.587296,-3.8175914
351.png_B1.png,lifeCycles,cycle,6.638872,-5.7884808
351.png_B2.png,lifeCycles,cycle,2.8708751,2.6527321
351.png_B3.png,lifeCycles,cycle,6.363545,3.5957544
2154.png_B0.png,lifeCycles,cycle,0.13009378,-3.2617915
2154.png_B1.png,lifeCycles,cycle,-0.09536699,-3.860384
2154.png_B2.png,lifeCycles,cycle,-0.3055769,-5.145263
2154.png_B3.png,lifeCycles,cycle,2.2410924,5.004793
2154.png_B4.png,lifeCycles,cycle,1.7686938,-1.6387613
2154.png_B5.png,lifeCycles,cycle,1.9139127,-6.20352
2154.png_B6.png,lifeCycles,cycle,1.4085696,-5.0005965
210.png_B0.png,circuits,illustration,12.751953,-0.48260197
210.png_B1.png,circuits,illustration,6.402164,4.9531465
2155.png_B0.png,lifeCycles,cycle,4.9169,1.0946307
2155.png_B1.png,lifeCycles,cycle,1.9884346,-2.6775777
2155.png_B2.png,lifeCycles,cycle,2.3401198,-7.0802794
2155.png_B3.png,lifeCycles,cycle,8.573772,2.7036936
3534.png_B0.png,partsOfA,cross-section,2.1829686,-5.104022
828.png_B0.png,typesOf,illustration,8.847277,-1.9976954
828.png_B1.png,typesOf,illustration,11.397767,-4.9289937
828.png_B2.png,typesOf,illustration,7.2977495,-0.35045364
828.png_B3.png,typesOf,illustration,8.084002,-6.5723433
828.png_B4.png,typesOf,illustration,5.947845,-0.06790317
4864.png_B0.png,volcano,cross-section,13.6062155,1.8883123
3060.png_B0.png,partsOfA,cross-section,-1.5577499,-0.8807224
3206.png_B0.png,partsOfA,cross-section,6.447419,-3.8115947
2890.png_B0.png,partsOfA,cross-section,15.420153,2.791822
523.png_B0.png,moonPhaseEquinox,horizontal,2.2282465,-3.3281465
523.png_B1.png,moonPhaseEquinox,horizontal,14.6045475,6.5328135
523.png_B10.png,moonPhaseEquinox,horizontal,15.128031,6.1945195
523.png_B11.png,moonPhaseEquinox,horizontal,12.875643,6.082988
523.png_B12.png,moonPhaseEquinox,horizontal,14.208351,5.4873047
523.png_B13.png,moonPhaseEquinox,horizontal,2.0284467,-3.2108026
523.png_B14.png,moonPhaseEquinox,horizontal,15.11061,6.204234
523.png_B15.png,moonPhaseEquinox,horizontal,13.039039,5.9938416
523.png_B16.png,moonPhaseEquinox,horizontal,13.135603,6.073823
523.png_B17.png,moonPhaseEquinox,horizontal,2.1477125,-3.59034
523.png_B18.png,moonPhaseEquinox,horizontal,15.066355,6.4240966
523.png_B19.png,moonPhaseEquinox,horizontal,13.039778,6.1674323
523.png_B2.png,moonPhaseEquinox,horizontal,13.007873,6.235386
523.png_B3.png,moonPhaseEquinox,horizontal,14.77928,5.453358
523.png_B4.png,moonPhaseEquinox,horizontal,1.8948243,-3.3058653
523.png_B5.png,moonPhaseEquinox,horizontal,2.2414103,-3.022411
523.png_B6.png,moonPhaseEquinox,horizontal,12.9297,6.141942
523.png_B7.png,moonPhaseEquinox,horizontal,15.028835,6.4201493
523.png_B8.png,moonPhaseEquinox,horizontal,14.774089,5.2245283
523.png_B9.png,moonPhaseEquinox,horizontal,2.0149865,-3.680823
2667.png_B0.png,moonPhaseEquinox,cycle,9.4812765,6.8050194
2667.png_B1.png,moonPhaseEquinox,cycle,8.986835,6.5317717
2667.png_B10.png,moonPhaseEquinox,cycle,9.329447,6.4369736
2667.png_B11.png,moonPhaseEquinox,cycle,6.1324687,8.075066
2667.png_B12.png,moonPhaseEquinox,cycle,9.186016,6.8008657
2667.png_B13.png,moonPhaseEquinox,cycle,4.439655,8.686703
2667.png_B14.png,moonPhaseEquinox,cycle,8.854833,6.962957
2667.png_B15.png,moonPhaseEquinox,cycle,5.845973,8.419583
2667.png_B16.png,moonPhaseEquinox,cycle,5.388312,5.6480484
2667.png_B2.png,moonPhaseEquinox,cycle,11.665717,3.5076032
2667.png_B3.png,moonPhaseEquinox,cycle,9.144026,7.3862157
2667.png_B4.png,moonPhaseEquinox,cycle,14.59137,-0.16713674
2667.png_B5.png,moonPhaseEquinox,cycle,12.149928,4.6959553
2667.png_B6.png,moonPhaseEquinox,cycle,8.803595,6.899539
2667.png_B7.png,moonPhaseEquinox,cycle,8.834493,7.646379
2667.png_B8.png,moonPhaseEquinox,cycle,8.71739,7.1214447
2667.png_B9.png,moonPhaseEquinox,cycle,8.94942,7.258389
4708.png_B0.png,typesOf,illustration,12.395993,-4.0884004
4708.png_B1.png,typesOf,illustration,11.762233,-3.933457
4708.png_B10.png,typesOf,illustration,12.498965,-3.005619
4708.png_B11.png,typesOf,illustration,12.527739,-5.0655417
4708.png_B12.png,typesOf,illustration,12.540089,-4.041338
4708.png_B2.png,typesOf,illustration,12.078772,-4.295531
4708.png_B3.png,typesOf,illustration,12.012053,-4.5198455
4708.png_B4.png,typesOf,illustration,12.280943,-4.1798153
4708.png_B5.png,typesOf,illustration,12.686845,-4.7734585
4708.png_B6.png,typesOf,illustration,12.316907,-4.991365
4708.png_B7.png,typesOf,illustration,12.468114,-4.2833405
4708.png_B8.png,typesOf,illustration,12.35862,-4.5095844
4708.png_B9.png,typesOf,illustration,12.638947,-4.4785104
319.png_B0.png,foodChainsWebs,network,14.724654,3.8358784
319.png_B1.png,foodChainsWebs,network,15.104757,4.0934167
319.png_B10.png,foodChainsWebs,network,12.408926,1.0977399
319.png_B2.png,foodChainsWebs,network,14.860472,3.6124375
319.png_B3.png,foodChainsWebs,network,10.698266,-0.2292739
319.png_B4.png,foodChainsWebs,network,11.184383,0.6159582
319.png_B5.png,foodChainsWebs,network,10.456514,0.5028975
319.png_B6.png,foodChainsWebs,network,11.589198,0.93178666
319.png_B7.png,foodChainsWebs,network,11.135464,-0.34696183
319.png_B8.png,foodChainsWebs,network,11.483135,1.155518
319.png_B9.png,foodChainsWebs,network,15.057467,4.201569
1393.png_B0.png,partsOfA,cross-section,-0.20060685,-4.202672
4354.png_B0.png,typesOf,table,1.1540554,2.1707735
4354.png_B1.png,typesOf,table,-1.6430691,-2.3639276
4354.png_B2.png,typesOf,table,1.9506214,1.8627998
4354.png_B3.png,typesOf,table,2.4640486,2.2941642
4354.png_B4.png,typesOf,table,1.6504105,0.6577741
4354.png_B5.png,typesOf,table,1.7311697,1.6564093
4354.png_B6.png,typesOf,table,-1.1676769,-5.2416425
4354.png_B7.png,typesOf,table,1.2083261,3.4466445
282.png_B0.png,foodChainsWebs,network,1.2198792,-0.7989894
282.png_B1.png,foodChainsWebs,network,1.7934525,-1.6901115
282.png_B2.png,foodChainsWebs,network,0.10142693,2.8718302
282.png_B3.png,foodChainsWebs,network,4.4420037,-4.179988
282.png_B4.png,foodChainsWebs,network,5.976094,-0.99750787
282.png_B5.png,foodChainsWebs,network,3.5073862,-1.9228429
282.png_B6.png,foodChainsWebs,network,2.6497197,-1.4995829
282.png_B7.png,foodChainsWebs,network,5.140533,-0.69209015
266.png_B0.png,foodChainsWebs,network,3.0423207,-0.84668356
266.png_B1.png,foodChainsWebs,network,4.727184,-5.490872
266.png_B10.png,foodChainsWebs,network,8.128868,-2.2975879
266.png_B11.png,foodChainsWebs,network,7.8282723,-3.2880628
266.png_B2.png,foodChainsWebs,network,6.325546,-2.4388173
266.png_B3.png,foodChainsWebs,network,2.0571957,1.7647635
266.png_B4.png,foodChainsWebs,network,1.5510305,2.7552168
266.png_B5.png,foodChainsWebs,network,1.118414,-1.7313318
266.png_B6.png,foodChainsWebs,network,-0.9199981,1.9810027
266.png_B7.png,foodChainsWebs,network,-1.2735897,-0.49220687
266.png_B8.png,foodChainsWebs,network,1.2396522,2.670551
266.png_B9.png,foodChainsWebs,network,6.267633,-5.684586
3543.png_B0.png,partsOfA,cut-out,-1.3185426,-0.42195186
1444.png_B0.png,lifeCycles,illustration,1.814875,-8.486449
1444.png_B1.png,lifeCycles,illustration,0.30628285,-2.0462675
1444.png_B2.png,lifeCycles,illustration,1.9844955,-7.47934
1444.png_B3.png,lifeCycles,illustration,0.9188324,-5.3015065
3724.png_B0.png,partsOfA,cross-section,3.9946587,-4.476095
3724.png_B1.png,partsOfA,cross-section,1.6128128,-3.746636
3724.png_B2.png,partsOfA,cross-section,3.0516574,-5.3684163
3271.png_B0.png,partsOfA,cross-section,-0.240427,-2.8514228
1111.png_B0.png,partsOfA,illustration,2.2224517,1.9632808
3848.png_B0.png,partsOfA,cut-out,4.1236534,-1.156919
2658.png_B0.png,moonPhaseEquinox,cycle,-0.13389827,2.1609032
2658.png_B1.png,moonPhaseEquinox,cycle,1.3141848,1.3059086
2658.png_B2.png,moonPhaseEquinox,cycle,1.616205,2.321819
2658.png_B3.png,moonPhaseEquinox,cycle,1.01537,1.810984
2658.png_B4.png,moonPhaseEquinox,cycle,-0.294786,-5.519592
3490.png_B0.png,partsOfA,cross-section,0.065845035,-8.307612
3801.png_B0.png,partsOfA,cross-section,15.717178,1.8853637
1596.png_B0.png,circuits,network,13.331423,1.3283426
1596.png_B1.png,circuits,network,13.740087,2.0417035
1596.png_B2.png,circuits,network,12.777247,0.82058114
1596.png_B3.png,circuits,network,14.25186,1.8924869
1596.png_B4.png,circuits,network,14.547958,2.326794
1596.png_B5.png,circuits,network,13.456005,1.7249174
2935.png_B0.png,partsOfA,cut-out,4.3639007,1.2061716
4004.png_B0.png,partsOfTheEarth,cross-section,3.541934,-5.7521305
884.png_B0.png,lifeCycles,cycle,8.181313,0.56246656
884.png_B1.png,lifeCycles,cycle,8.583253,-2.544809
884.png_B2.png,lifeCycles,cycle,8.947963,-4.695144
884.png_B3.png,lifeCycles,cycle,9.75821,-0.052366983
884.png_B4.png,lifeCycles,cycle,9.814848,-4.507826
